object_id,post_id,ms_space_num,active_meter_flag,reason_code,cap_color,work_order,meter_status,is_active,is_temporary,shape,meter_type_id,street_type_id,location_id,district_id,street_id,route_id,vendor_id,zone_id
154182,330-05080,0,M,-,Grey,,Active,1,0,POINT (-122.396926498 37.778133799),2,1,222,267,330.0,845,2,1
154531,224-30080,0,M,-,Grey,,Active,1,0,POINT (-122.412334498 37.7526581),2,1,223,261,224.0,93,2,65
159867,324-08330,0,T,U5,Green,,Temporarily Inactive,0,1,POINT (-122.4012748 37.799312197),2,1,224,226,324.0,512,2,59
153426,470-10940,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.409335498 37.778130502),2,1,225,218,470.0,739,2,3
159734,320-01060,0,M,-,Green,,Active,1,0,POINT (-122.403925599 37.727606899),2,1,226,100,320.0,152,2,60
150841,352-05440,0,M,-,Yellow,,Active,1,0,POINT (-122.4349738 37.759530702),2,1,227,273,352.0,669,2,71
154086,705-14420,0,M,-,Grey,,Active,1,0,POINT (-122.4217622 37.7969772),2,1,228,278,705.0,135,2,28
154545,825-07110,0,M,-,Grey,,Active,1,0,POINT (-122.398885801 37.799435702),2,1,229,256,825.0,136,2,73
159967,700-16310,0,M,-,Grey,,Active,1,0,POINT (-122.420087501 37.747261702),2,1,230,261,700.0,180,3,64
160866,415-21040,0,M,-,Grey,,Active,1,0,POINT (-122.433821199 37.789152001),2,1,231,276,415.0,354,3,13
152422,680-07120,0,M,-,Grey,,Active,1,0,POINT (-122.474134801 37.743200597),2,1,232,96,680.0,130,2,72
160719,462-04100,0,M,-,Grey,,Active,1,0,POINT (-122.429269602 37.772318602),2,1,233,59,462.0,138,2,49
150182,400-08430,0,M,-,Grey,,Active,1,0,POINT (-122.422190699 37.782666202),2,1,234,257,400.0,632,2,52
152417,330-09540,0,M,-,Grey,,Active,1,0,POINT (-122.406811399 37.770324799),2,1,235,253,330.0,631,3,38
159158,359-07360,0,M,UY,Grey,,Active,1,0,POINT (-122.405988598 37.7943434),2,1,236,281,359.0,580,2,35
153089,701-04070,0,M,-,Grey,,Active,1,0,POINT (-122.4202598 37.7793266),2,1,237,257,701.0,714,2,51
152190,467-01210,0,M,-,Green,,Active,1,0,POINT (-122.421932202 37.775554201),2,1,238,257,467.0,141,3,51
154905,464-04280,0,M,UV,Grey,,Active,1,0,POINT (-122.424196098 37.776790398),2,1,239,257,464.0,720,2,51
155674,591-26300,0,M,-,Grey,,Active,1,0,POINT (-122.473863702 37.7320605),2,1,240,208,591.0,393,2,23
152212,470-00730,0,M,-,Grey,,Active,1,0,POINT (-122.392252698 37.7914039),2,1,241,281,470.0,731,2,109
151535,442-02310,0,T,UC,Grey,,Temporarily Inactive,0,1,POINT (-122.414864402 37.781668101),2,1,242,220,442.0,845,2,5
157935,490-14150,0,M,-,Grey,,Active,1,0,POINT (-122.473390298 37.763651603),2,1,243,187,490.0,196,3,27
154990,490-21290,0,M,-,Grey,,Active,1,0,POINT (-122.480999999 37.763324999),2,1,244,187,490.0,153,3,15
152112,360-07170,0,M,-,Grey,,Active,1,0,POINT (-122.466965798 37.782757),2,1,245,279,360.0,249,2,62
155217,568-12320,0,T,U9,Green,,Temporarily Inactive,0,1,POINT (-122.414029302 37.776865299),2,1,246,218,568.0,845,2,3
158235,120-13120,0,T,UK,Grey,,Temporarily Inactive,0,1,POINT (-122.478091199 37.7631966),2,1,247,187,120.0,845,2,15
160258,219-33290,0,U,U7,-,,Unmetered,0,0,POINT (-122.418253999 37.760246002),1,1,248,186,219.0,739,1,6
158054,330-03820,0,M,-,Grey,,Active,1,0,POINT (-122.393877597 37.780539199),2,1,249,267,330.0,712,2,44
156611,446-03160,16,M,-,Grey,,Active,1,0,POINT (-122.422219701 37.7780035),3,1,250,257,446.0,592,5,51
161292,563-05100,0,U,U8,-,,Unmetered,0,0,POINT (-122.420866001 37.780082597),1,1,251,257,563.0,739,1,67
157650,324-06320,0,T,U9,Grey,,Temporarily Inactive,0,1,POINT (-122.400712497 37.797307498),2,1,252,226,324.0,845,2,59
155977,720-07370,0,M,UY,Yellow,,Active,1,0,POINT (-122.406146899 37.795145),2,1,253,281,720.0,845,2,35
151714,502-26280,0,M,-,Grey,,Active,1,0,POINT (-122.416986298 37.806023498),2,1,254,264,502.0,210,2,47
156312,490-06070,0,M,-,Green,,Active,1,0,POINT (-122.464508001 37.764041803),2,1,255,187,490.0,196,3,27
152859,324-06130,0,M,-,Grey,,Active,1,0,POINT (-122.400837499 37.797133702),2,1,256,226,324.0,605,2,24
158369,593-04400,40,M,-,Red,,Active,1,0,POINT (-122.412786098 37.7858767),3,1,257,220,593.0,878,4,5
157772,214-06180,0,M,-,Grey,,Active,1,0,POINT (-122.427525099 37.767879502),2,1,258,273,214.0,151,2,71
161273,470-11820,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.411232602 37.776630298),2,1,259,218,470.0,739,2,3
152153,418-02170,0,M,-,Yellow,,Active,1,0,POINT (-122.392245199 37.788949701),2,1,260,267,418.0,845,2,44
155341,204-04130,0,M,-,Grey,,Active,1,0,POINT (-122.39914507 37.780536322),2,1,261,267,204.0,845,2,1
154343,352-04460,0,T,UV,Green,,Temporarily Inactive,0,1,POINT (-122.435113203 37.761028799),2,1,262,273,352.0,669,2,71
161453,333-14030,0,M,-,Grey,,Active,1,0,POINT (-122.401746681 37.72670552),2,1,263,100,333.0,152,2,74
155410,415-18200,0,M,-,Grey,,Active,1,0,POINT (-122.433325398 37.786690102),2,1,264,276,415.0,354,3,75
158744,120-12950,0,M,-,Grey,,Active,1,0,POINT (-122.478304401 37.763716602),2,1,265,187,120.0,153,3,15
158178,470-05620,0,U,UC,-,,Unmetered,0,0,POINT (-122.397431999 37.787532198),1,1,266,281,470.0,739,1,109
159729,681-01130,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.410939 37.783649399),2,1,267,220,681.0,635,2,5
157057,360-05230,0,M,UV,Green,,Active,1,0,POINT (-122.464993899 37.782846999),2,1,268,279,360.0,249,2,62
153742,385-00160,0,M,-,Grey,,Active,1,0,POINT (-122.426873418 37.768365305),2,1,269,273,385.0,151,2,71
161976,440-11320,0,U,U1,-,,Unmetered,0,0,POINT (-122.4225704 37.785606199),1,1,270,278,440.0,739,1,58
157526,902-00110,1,M,-,Grey,,Active,1,0,POINT (-122.435167098 37.788876499),3,2,271,276,350.0,155,7,13
161267,363-03130,0,M,-,Red,,Active,1,0,POINT (-122.407197302 37.79812),2,1,272,226,363.0,715,2,24
154143,327-02210,0,U,U5,-,,Unmetered,0,0,POINT (-122.401803799 37.7984028),1,1,273,226,327.0,739,1,59
151848,657-25090,0,U,U1,Grey,,Unmetered,0,0,POINT (-122.404528398 37.730095),2,1,274,100,657.0,739,2,60
153480,492-10001,0,P,-,Grey,,Pay-by-license plate,0,0,POINT (-122.391411618 37.753911761),3,1,275,245,492.0,158,4,90
152076,701-04060,6,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.4199482 37.7793976),3,1,276,257,701.0,845,5,25
160533,443-00070,0,M,-,Grey,,Active,1,0,POINT (-122.4207315 37.7719539),2,1,277,218,443.0,845,2,20
152344,203-03600,0,M,-,Grey,,Active,1,0,POINT (-122.397822099 37.7827752),2,1,278,267,203.0,845,2,1
156625,614-13060,0,T,U7,Grey,,Temporarily Inactive,0,1,POINT (-122.4235235 37.786431302),2,1,279,278,614.0,845,2,58
154011,568-28290,0,M,UY,Grey,,Active,1,0,POINT (-122.418264599 37.751351702),2,1,280,261,568.0,339,2,65
154250,336-25370,0,M,UY,Grey,,Active,1,0,POINT (-122.439772401 37.786148502),2,1,281,266,336.0,329,3,77
150560,724-02200,0,M,-,Yellow,,Active,1,0,POINT (-122.421768101 37.783281199),2,1,282,278,724.0,312,2,58
154980,701-01010,1,M,-,Grey,,Active,1,0,POINT (-122.419686429 37.776481739),3,1,283,257,701.0,845,4,51
153879,720-04350,35,M,-,Grey,,Active,1,0,POINT (-122.401202839 37.795705722),3,1,284,281,720.0,823,5,35
151640,568-49020,0,T,UD,Grey,,Temporarily Inactive,0,1,POINT (-122.438515803 37.7199256),2,1,285,138,568.0,845,2,17
156793,664-11010,0,U,U1,-,,Unmetered,0,0,POINT (-122.408399697 37.796124901),1,1,286,226,664.0,739,1,24
151186,446-01150,15,M,-,Grey,,Active,1,0,POINT (-122.418835401 37.778312798),3,1,287,257,446.0,592,5,25
160658,681-07010,0,M,UY,Grey,,Active,1,0,POINT (-122.411993097 37.788988699),2,1,288,220,681.0,635,2,78
160348,701-04110,0,U,UX,Yellow,,Unmetered,0,0,POINT (-122.42031979 37.779437831),2,1,289,257,701.0,739,2,51
150428,612-15130,0,M,UY,Red,,Active,1,0,POINT (-122.4208208 37.790849901),2,1,290,278,612.0,630,2,42
153747,665-01450,0,M,-,Yellow,,Active,1,0,POINT (-122.392482899 37.792789199),2,1,291,281,665.0,845,2,109
154810,650-07090,0,M,-,Grey,,Active,1,0,POINT (-122.405080698 37.793464702),2,1,292,281,650.0,726,2,35
159597,462-04110,0,M,-,Grey,,Active,1,0,POINT (-122.4292501 37.772196601),2,1,293,59,462.0,138,2,49
159261,362-06050,0,M,-,Grey,,Active,1,0,POINT (-122.450721072 37.769243372),2,1,294,258,362.0,366,3,79
160480,700-10420,0,M,-,Grey,,Active,1,0,POINT (-122.421120101 37.755782901),2,1,295,186,700.0,654,3,6
161585,720-05590,59,M,-,Black,,Active,1,0,POINT (-122.402899598 37.795509702),3,1,296,281,720.0,823,4,35
162003,568-15320,0,U,UF,Green,,Unmetered,0,0,POINT (-122.418157998 37.773605498),2,1,297,218,568.0,739,2,20
151810,418-07250,0,T,UC,Grey,,Temporarily Inactive,0,1,POINT (-122.399670001 37.783078798),2,1,298,267,418.0,845,2,1
156031,569-18190,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.424295703 37.7710008),2,1,299,273,569.0,739,2,80
161598,700-04580,0,T,U1,Yellow,,Temporarily Inactive,0,1,POINT (-122.4220087 37.765061903),2,1,300,186,700.0,741,3,6
156732,500-06010,0,T,UD,Yellow,,Temporarily Inactive,0,1,POINT (-122.405285502 37.7961526),2,1,301,226,500.0,845,2,24
160601,568-28160,0,M,UV,Grey,,Active,1,0,POINT (-122.418481199 37.751711598),2,1,302,261,568.0,339,2,65
153515,355-02300,0,T,UV,Grey,,Temporarily Inactive,0,1,POINT (-122.428961299 37.766485697),2,1,303,273,355.0,845,2,71
153248,336-05360,0,M,-,Grey,,Active,1,0,POINT (-122.4066802 37.7904884),2,1,304,281,336.0,838,2,91
158003,568-06600,0,U,U8,-,,Unmetered,0,0,POINT (-122.401244899 37.786960798),1,1,305,281,568.0,739,1,109
160294,581-23200,0,M,-,Grey,,Active,1,0,POINT (-122.488692898 37.753800302),2,1,306,72,581.0,175,2,61
158195,360-22280,0,M,-,Grey,,Active,1,0,POINT (-122.483361968 37.782158333),2,1,307,53,360.0,319,2,32
158595,831-04260,0,M,-,Grey,,Active,1,0,POINT (-122.388285298 37.788807002),2,1,308,267,831.0,487,2,44
159835,582-00210,0,M,-,Red,,Active,1,0,POINT (-122.401321202 37.788204298),2,1,309,281,582.0,845,2,109
152493,363-00300,0,M,UY,Grey,,Active,1,0,POINT (-122.404120501 37.796209401),2,1,310,281,363.0,715,2,35
159057,440-37160,0,U,U8,-,,Unmetered,0,0,POINT (-122.4595311 37.781370197),1,1,311,279,440.0,739,1,62
152957,520-04030,0,M,-,Yellow,,Active,1,0,POINT (-122.404359301 37.791932099),2,1,312,281,520.0,431,2,91
151318,594-01430,0,U,U6,Grey,,Unmetered,0,0,POINT (-122.420813402 37.784300499),2,1,313,278,594.0,739,2,2
157754,568-51070,0,M,-,Yellow,,Active,1,0,POINT (-122.440501 37.716988402),2,1,314,138,568.0,207,2,66
150927,568-32430,0,M,-,Green,,Active,1,0,POINT (-122.4204852 37.744480799),2,1,315,261,568.0,180,3,64
161316,352-14070,0,M,-,Grey,,Active,1,0,POINT (-122.433885298 37.750301902),2,1,316,180,352.0,181,2,69
159914,720-07390,0,T,UY,Yellow,,Temporarily Inactive,0,1,POINT (-122.406226901 37.795134897),2,1,317,281,720.0,845,2,35
155401,350-15120,0,M,-,Grey,,Active,1,0,POINT (-122.419489799 37.7908153),2,1,318,278,350.0,371,2,42
156364,418-07320,0,M,-,Grey,,Active,1,0,POINT (-122.3998884 37.783148401),2,1,319,267,418.0,845,2,1
154264,472-08020,0,M,-,Grey,,Active,1,0,POINT (-122.416782399 37.788331798),2,1,320,278,472.0,639,2,42
161394,700-07290,0,M,UV,Red,,Active,1,0,POINT (-122.4214104 37.761078699),2,1,321,186,700.0,654,3,6
150990,108-02940,0,M,-,Yellow,,Active,1,0,POINT (-122.466508101 37.783045198),2,1,322,279,108.0,249,2,62
153002,462-15430,0,T,U8,Grey,,Temporarily Inactive,0,1,POINT (-122.448310001 37.7697699),2,1,323,258,462.0,366,3,79
159566,644-03560,0,M,UV,Black,,Active,1,0,POINT (-122.393461899 37.7785174),2,1,324,267,644.0,712,3,1
154371,336-11060,0,M,-,Black,,Active,1,0,POINT (-122.415607993 37.789358516),2,1,325,278,336.0,836,2,42
158419,490-14260,0,M,UV,Grey,,Active,1,0,POINT (-122.473438298 37.7638035),2,1,326,187,490.0,196,3,27
160811,568-14080,0,M,-,Grey,,Active,1,0,POINT (-122.4162465 37.775106099),2,1,327,218,568.0,845,2,3
153558,650-07360,0,M,-,Yellow,,Active,1,0,POINT (-122.405820602 37.793452202),2,1,328,281,650.0,726,2,35
153779,214-03070,0,U,UB,Grey,,Unmetered,0,0,POINT (-122.420336499 37.768197098),2,1,329,218,214.0,739,2,46
150414,470-05660,0,U,UC,-,,Unmetered,0,0,POINT (-122.397575 37.787419501),1,1,330,281,470.0,739,1,109
150709,203-03003,0,P,-,Grey,,Pay-by-license plate,0,0,POINT (-122.39818 37.783306),3,1,331,267,203.0,794,4,44
154060,442-03030,0,T,UC,Grey,,Temporarily Inactive,0,1,POINT (-122.415762199 37.781548799),2,1,332,257,442.0,845,2,25
151112,546-02160,0,M,-,Grey,,Active,1,0,POINT (-122.414092401 37.783382698),2,1,333,220,546.0,639,2,5
150330,360-19120,0,M,-,Grey,,Active,1,0,POINT (-122.480002602 37.782310502),2,1,334,53,360.0,319,2,32
161245,490-20020,0,U,U6,Grey,,Unmetered,0,0,POINT (-122.479500901 37.763536799),2,1,335,187,490.0,739,2,15
157741,826-06360,0,M,-,Grey,,Active,1,0,POINT (-122.389539102 37.7832441),2,1,336,267,826.0,898,2,44
157181,920-00070,0,M,-,Grey,,Active,1,0,POINT (-122.406469797 37.757772201),2,2,337,261,615.0,551,2,81
155471,650-36420,0,M,UV,Grey,,Active,1,0,POINT (-122.453271998 37.787439997),2,1,338,232,650.0,329,3,55
156366,520-01130,13,M,-,Red,,Active,1,0,POINT (-122.403845502 37.789436701),3,1,339,281,520.0,876,5,91
160576,891-00710,71,M,-,Purple,,Active,1,0,POINT (-122.386086099 37.770087301),3,2,340,267,869.0,680,4,45
158364,568-09600,0,M,-,Yellow,,Active,1,0,POINT (-122.407905701 37.7816995),2,1,341,218,568.0,845,2,3
152544,614-00200,0,M,-,Yellow,,Active,1,0,POINT (-122.402908601 37.789041902),2,1,342,281,614.0,725,2,91
157879,109-02910,0,M,-,Grey,,Active,1,0,POINT (-122.467718398 37.783077798),2,1,343,279,109.0,249,2,62
153478,490-08130,0,M,-,Green,,Active,1,0,POINT (-122.466716397 37.763944802),2,1,344,187,490.0,196,3,27
158588,684-02120,0,M,-,Grey,,Active,1,0,POINT (-122.393233102 37.778590797),2,1,345,267,684.0,529,2,1
160215,401-01080,0,T,UM,Red,,Temporarily Inactive,0,1,POINT (-122.408221598 37.7855096),2,1,346,220,401.0,464,2,41
151980,440-04100,0,M,UY,Grey,,Active,1,0,POINT (-122.410374401 37.7871481),2,1,347,220,440.0,725,2,41
159812,321-03240,0,M,-,Grey,,Active,1,0,POINT (-122.462793197 37.777357501),2,1,348,113,321.0,199,2,82
150974,815-13190,0,M,-,Grey,,Active,1,0,POINT (-122.4021895 37.803877602),2,1,349,256,815.0,200,2,73
161662,568-52330,0,M,-,Grey,,Active,1,0,POINT (-122.442268202 37.714812103),2,1,350,138,568.0,207,2,66
153662,446-00260,26,M,-,Grey,,Active,1,0,POINT (-122.415890202 37.778799797),3,1,351,257,446.0,592,4,25
156936,440-53050,0,M,-,Grey,,Active,1,0,POINT (-122.476424549 37.780334814),2,1,352,53,440.0,916,2,32
154933,327-15040,0,U,U1,-,,Unmetered,0,0,POINT (-122.422035919 37.795996003),1,1,353,278,327.0,739,1,28
157224,105-02880,0,M,-,Grey,,Active,1,0,POINT (-122.4633028 37.783268402),2,1,354,279,105.0,249,2,62
151396,122-24030,0,M,-,Grey,,Active,1,0,POINT (-122.4789965 37.7426757),2,1,355,96,122.0,130,2,56
153944,470-06440,0,U,U1,Grey,,Unmetered,0,0,POINT (-122.399540142 37.785870353),2,1,356,281,470.0,739,2,109
158865,662-03080,0,T,UB,Green,,Temporarily Inactive,0,1,POINT (-122.442030798 37.782486197),2,1,357,266,662.0,518,3,83
159766,701-16170,0,M,-,Grey,,Active,1,0,POINT (-122.422595501 37.7908815),2,1,358,278,701.0,714,2,50
160893,680-08140,0,U,U9,Grey,,Unmetered,0,0,POINT (-122.475226901 37.743152698),2,1,359,96,680.0,739,2,72
160824,644-03060,0,M,-,Grey,,Active,1,0,POINT (-122.394678298 37.779488399),2,1,360,267,644.0,712,2,1
153911,128-05100,0,M,-,Grey,,Active,1,0,POINT (-122.4878477 37.779562299),2,1,361,53,128.0,916,2,32
156512,612-15210,0,M,-,Grey,,Active,1,0,POINT (-122.420870399 37.791094898),2,1,362,278,612.0,630,2,42
152868,470-11280,0,M,-,Grey,,Active,1,0,POINT (-122.410109801 37.777518199),2,1,363,218,470.0,722,2,3
161833,326-08150,0,M,UY,Yellow,,Active,1,0,POINT (-122.4228466 37.806291998),2,1,364,264,326.0,210,2,98
155735,202-07210,0,M,-,Grey,,Active,1,0,POINT (-122.389866102 37.780199597),2,1,365,267,202.0,845,2,45
155757,570-00360,0,U,U1,-,,Unmetered,0,0,POINT (-122.397980416 37.788628606),1,1,366,281,570.0,739,1,109
152676,724-02020,0,M,-,Grey,,Active,1,0,POINT (-122.4212129 37.783351903),2,1,367,278,724.0,312,2,58
156398,363-05130,0,M,-,Red,,Active,1,0,POINT (-122.4096332 37.7998103),2,1,368,226,363.0,715,2,24
150599,611-03350,0,M,-,Yellow,,Active,1,0,POINT (-122.4557134 37.764011399),2,1,369,187,611.0,412,3,27
158071,869-00320,0,U,UX,Grey,,Unmetered,0,0,POINT (-122.388658499 37.776272899),2,1,370,267,869.0,739,2,45
151931,568-47700,0,M,-,Green,,Active,1,0,POINT (-122.437206471 37.72165738),2,1,371,138,568.0,207,2,17
152580,202-06280,0,U,U9,Grey,,Unmetered,0,0,POINT (-122.391404299 37.781186198),2,1,372,267,202.0,739,2,44
156593,350-14450,0,M,-,Grey,,Active,1,0,POINT (-122.418806199 37.790729402),2,1,373,278,350.0,371,2,42
152508,591-26280,0,M,-,Grey,,Active,1,0,POINT (-122.473827699 37.732044301),2,1,374,208,591.0,393,2,23
152561,831-04190,0,M,-,Grey,,Active,1,0,POINT (-122.387934101 37.789107297),2,1,375,267,831.0,487,2,44
154050,666-24170,0,M,-,Grey,,Active,1,0,POINT (-122.440553399 37.785107101),2,1,376,266,666.0,329,3,43
161025,206-00260,0,T,U6,Yellow,,Temporarily Inactive,0,1,POINT (-122.4095746 37.781539299),2,1,377,218,206.0,845,2,3
158111,585-02180,0,M,-,Grey,,Active,1,0,POINT (-122.411261698 37.806937198),2,1,378,264,585.0,210,2,47
159157,472-03090,0,M,-,Grey,,Active,1,0,POINT (-122.4160127 37.783798898),2,1,379,278,472.0,639,2,2
158924,330-09090,0,M,-,Grey,,Active,1,0,POINT (-122.405687699 37.770967797),2,1,380,253,330.0,631,3,38
151164,683-08640,0,U,U9,-,,Unmetered,0,0,POINT (-122.404626097 37.730407097),1,1,381,100,683.0,739,1,60
151043,440-11310,0,M,-,Grey,,Active,1,0,POINT (-122.422537001 37.785474899),2,1,382,278,440.0,417,2,58
152063,363-12260,0,M,-,Grey,,Active,1,0,POINT (-122.418034102 37.8058465),2,1,383,264,363.0,210,2,47
150549,223-33430,0,M,-,Grey,,Active,1,0,POINT (-122.420340216 37.753684703),2,1,384,186,223.0,447,2,6
158347,820-01080,0,M,-,Grey,,Active,1,0,POINT (-122.389088999 37.786756498),2,1,385,267,820.0,898,2,44
152640,902-00570,45,M,-,Grey,,Active,1,0,POINT (-122.434930103 37.7892189),3,2,386,276,350.0,155,7,13
155286,415-30290,0,M,-,Green,,Active,1,0,POINT (-122.435721298 37.797846499),2,1,387,65,415.0,505,3,54
156202,540-16010,0,T,UD,Grey,,Temporarily Inactive,0,1,POINT (-122.4282367 37.785886501),2,1,388,276,540.0,845,2,8
153530,680-10130,0,M,-,Grey,,Active,1,0,POINT (-122.4772641 37.7428982),2,1,389,96,680.0,130,2,56
156253,363-10160,0,M,-,Grey,,Active,1,0,POINT (-122.415469698 37.804071599),2,1,390,264,363.0,715,2,47
154096,327-03170,0,M,-,Grey,,Active,1,0,POINT (-122.402854202 37.798270198),2,1,391,226,327.0,512,2,11
160162,380-03170,0,M,-,Grey,,Active,1,0,POINT (-122.398167299 37.795867101),2,1,392,281,380.0,659,2,91
160834,205-02270,0,U,UC,Grey,,Unmetered,0,0,POINT (-122.4042057 37.781040397),2,1,393,281,205.0,739,2,40
156155,720-18060,0,M,-,Grey,,Active,1,0,POINT (-122.423274301 37.793052799),2,1,394,278,720.0,425,2,50
156900,380-06200,0,M,-,Grey,,Active,1,0,POINT (-122.3985462 37.798538598),2,1,395,226,380.0,845,2,59
150315,422-02090,0,M,-,Red,,Active,1,0,POINT (-122.398943402 37.793745697),2,1,396,281,422.0,221,2,91
152625,350-35390,0,M,-,Grey,,Active,1,0,POINT (-122.4526799 37.786379798),2,1,397,232,350.0,329,3,55
156529,878-00700,0,M,-,Grey,,Active,1,0,POINT (-122.399355601 37.7998351),2,1,398,256,878.0,905,2,73
156080,700-04380,0,M,-,Grey,,Active,1,0,POINT (-122.4220576 37.765572098),2,1,399,186,700.0,741,3,6
162079,340-00743,0,T,UX,Grey,,Temporarily Inactive,0,1,POINT (-122.3975865 37.776359797),2,1,400,267,340.0,845,2,1
155859,471-08350,0,M,-,Grey,,Active,1,0,POINT (-122.400671398 37.7798299),2,1,401,267,471.0,845,2,1
151022,440-08310,0,M,UY,Red,,Active,1,0,POINT (-122.417566901 37.786106101),2,1,402,278,440.0,417,2,2
156636,413-21370,0,M,UV,Grey,,Active,1,0,POINT (-122.435211198 37.798026598),2,1,403,145,413.0,505,3,143
160400,581-25200,0,M,-,Grey,,Active,1,0,POINT (-122.490883799 37.753703502),2,1,404,72,581.0,175,2,61
159757,542-11260,0,M,-,Grey,,Active,1,0,POINT (-122.418527903 37.7886639),2,1,405,278,542.0,608,2,42
150081,470-16570,0,M,-,Yellow,,Active,1,0,POINT (-122.417517397 37.7702818),2,1,406,218,470.0,722,2,20
161979,413-07050,5,M,-,Black,,Active,1,0,POINT (-122.411060203 37.801102002),3,1,407,226,413.0,909,4,11
154008,203-03400,0,M,-,Grey,,Active,1,0,POINT (-122.398323202 37.783176699),2,1,408,267,203.0,845,2,1
159945,591-26270,0,M,-,Grey,,Active,1,0,POINT (-122.473877499 37.7318774),2,1,409,208,591.0,393,2,23
156926,440-59200,0,M,-,Grey,,Active,1,0,POINT (-122.483281027 37.780293833),2,1,410,53,440.0,916,2,32
157067,606-01140,0,M,UV,Red,,Active,1,0,POINT (-122.399272201 37.792373999),2,1,411,281,606.0,740,2,91
157153,321-34210,0,M,-,Grey,,Active,1,0,POINT (-122.495910197 37.7757111),2,1,412,122,321.0,362,2,85
158727,525-00180,18,M,UV,Black,,Active,1,0,POINT (-122.3992394 37.784993599),3,1,413,281,525.0,231,4,109
160444,350-34250,0,M,-,Grey,,Active,1,0,POINT (-122.450793301 37.786619901),2,1,414,232,350.0,329,3,55
151260,464-03280,0,T,UM,Black,,Temporarily Inactive,0,1,POINT (-122.422253864 37.777038181),2,1,415,257,464.0,720,2,51
159988,568-19190,0,M,-,Yellow,,Active,1,0,POINT (-122.419678 37.766059701),2,1,416,186,568.0,845,2,6
159492,360-05100,0,U,U3,-,,Unmetered,0,0,POINT (-122.464872317 37.783001605),1,1,417,279,360.0,739,1,62
156771,470-16530,0,M,-,Grey,,Active,1,0,POINT (-122.417481299 37.770393302),2,1,418,218,470.0,845,2,20
156123,350-05260,0,M,-,Yellow,,Active,1,0,POINT (-122.403730899 37.792800699),2,1,419,281,350.0,740,2,91
158496,326-04360,0,M,-,Grey,,Active,1,0,POINT (-122.417052498 37.8071533),2,1,420,264,326.0,210,2,47
152412,120-03930,0,M,-,Green,,Active,1,0,POINT (-122.479466602 37.780629299),2,1,421,53,120.0,916,2,32
161844,331-08310,0,M,-,Green,,Active,1,0,POINT (-122.403374416 37.775240072),2,1,422,218,331.0,235,3,3
154763,855-00540,0,M,-,Grey,,Active,1,0,POINT (-122.403148602 37.804124801),2,1,423,256,855.0,236,2,73
155814,359-24400,0,U,U7,-,,Unmetered,0,0,POINT (-122.434038598 37.790794301),1,1,424,276,359.0,739,1,13
161399,363-06350,0,M,-,Grey,,Active,1,0,POINT (-122.411152001 37.800859799),2,1,425,226,363.0,715,2,24
158720,444-00360,0,M,-,Yellow,,Active,1,0,POINT (-122.404894201 37.787361598),2,1,426,281,444.0,431,2,91
161701,325-04310,0,M,-,Grey,,Active,1,0,POINT (-122.414799303 37.8053969),2,1,427,264,325.0,845,2,47
160046,568-51130,0,U,U8,-,,Unmetered,0,0,POINT (-122.440623902 37.716826101),1,1,428,138,568.0,739,1,66
156344,680-15230,0,M,UV,Yellow,,Active,1,0,POINT (-122.482879802 37.742651398),2,1,429,96,680.0,130,2,56
158556,725-02210,0,M,-,Grey,,Active,1,0,POINT (-122.468317799 37.738448198),2,1,430,8,725.0,307,2,7
150858,380-03130,0,M,-,Grey,,Active,1,0,POINT (-122.3981455 37.795759701),2,1,431,281,380.0,659,2,91
