party_id,party_at_fault,party1_type,party1_dir_of_travel,party1_move_pre_acc,party2_type,party2_dir_of_travel,party2_move_pre_acc,type_of_collision,involves_pedestrian,involves_bicycle,involves_motorcycle,involves_vehicle,ped_action,point,mviw
20102,1.0,Pedestrian,South,Entering Traffic,Driver,West,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing Not in Crosswalk,POINT (-122.412399057 37.754209181),Pedestrian
20103,,Driver,North,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.422364819 37.769867698),Other Motor Vehicle
20104,1.0,Driver,East,Making Right Turn,Unknown,Unknown,Unknown,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.459999658 37.781213478),Fixed Object
20105,2.0,Driver,North,Stopped In Road,Driver,North,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.489750338 37.744304286),Other Motor Vehicle
20106,1.0,Driver,East,Changing Lanes,Bicyclist,East,Proceeding Straight,Sideswipe,0,1,0,1,No Pedestrian Involved,POINT (-122.413259971 37.772468471),Bicycle
20107,1.0,Driver,North,Proceeding Straight,Unknown,Unknown,Unknown,Overturned,0,0,0,1,No Pedestrian Involved,POINT (-122.506717429 37.735469758),Fixed Object
20108,1.0,Driver,West,Proceeding Straight,Driver,South,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.448410648 37.721396869),Other Motor Vehicle
20109,1.0,Driver,West,Proceeding Straight,Pedestrian,East,Not Stated,Vehicle/Pedestrian,1,0,0,1,"In Road, Including Shoulder",POINT (-122.477586944 37.763541332),Pedestrian
20110,1.0,Driver,East,Entering Traffic,Bicyclist,East,Proceeding Straight,Sideswipe,0,1,0,1,No Pedestrian Involved,POINT (-122.395349432 37.776798747),Bicycle
20111,1.0,Driver,East,Making Right Turn,Driver,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.406193113 37.751438526),Other Motor Vehicle
20112,1.0,Bicyclist,East,Proceeding Straight,Driver,North,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.469975198 37.739564328),Bicycle
20113,1.0,Driver,East,Backing,Driver,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.423645417 37.708605308),Other Motor Vehicle
20114,1.0,Driver,East,Proceeding Straight,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.410023577 37.778484273),Other Motor Vehicle
20115,1.0,Driver,West,Proceeding Straight,Driver,West,Making Right Turn,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.433623693 37.733515725),Other Motor Vehicle
20116,1.0,Bicyclist,North,Proceeding Straight,Driver,East,Making Left Turn,Head-On,0,1,0,1,No Pedestrian Involved,POINT (-122.437326168 37.797811458),Bicycle
20117,1.0,Driver,North,Making Right Turn,Driver,East,Stopped In Road,Other,0,0,0,1,No Pedestrian Involved,POINT (-122.407584444 37.800638021),Non-Collision
20118,,Driver,East,Making Right Turn,Bicyclist,East,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.423396761 37.771885644),Bicycle
20119,1.0,Driver,North,Proceeding Straight,Driver,East,Stopped In Road,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.418403941 37.726425418),Other Motor Vehicle
20120,1.0,Pedestrian,Not Stated,Other,Driver,North,Making Right Turn,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk Not at Intersection,POINT (-122.414741895 37.776205269),Pedestrian
20121,1.0,Bicyclist,North,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.42111754 37.75690201),Bicycle
20122,1.0,Driver,West,Making Right Turn,Pedestrian,South,Not Stated,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.438740184 37.77965963),Pedestrian
20123,1.0,Driver,West,Making Left Turn,Unknown,Unknown,Unknown,Hit Object,0,0,0,1,No Pedestrian Involved,POINT (-122.431685404 37.731651525),Fixed Object
20124,1.0,Driver,South,Proceeding Straight,Unknown,Unknown,Unknown,Hit Object,0,0,0,1,No Pedestrian Involved,POINT (-122.405743628 37.750350156),Fixed Object
20125,1.0,Driver,South,Proceeding Straight,Driver,South,Slowing/Stopping,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.475295239 37.737445119),Other Motor Vehicle
20126,1.0,Driver,West,Proceeding Straight,Driver,East,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.419364168 37.784029116),Other Motor Vehicle
20127,1.0,Pedestrian,North,Other,Bicyclist,East,Proceeding Straight,Sideswipe,1,1,0,0,Crossing in Crosswalk at Intersection,POINT (-122.426090531 37.763039196),Bicycle
20128,1.0,Driver,South,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.47262579 37.786314806),Not Stated
20129,1.0,Driver,East,Proceeding Straight,Driver,East,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.394935471 37.741978461),Other Motor Vehicle
20130,1.0,Driver,East,Making Left Turn,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.43370682 37.713143158),Other Motor Vehicle
20131,1.0,Driver,West,Proceeding Straight,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.417077278 37.806141247),Other Motor Vehicle
20132,1.0,Driver,South,Making Left Turn,Pedestrian,Not Stated,Not Stated,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.435976888 37.723129963),Pedestrian
20133,1.0,Driver,South,Changing Lanes,Driver,South,Changing Lanes,Other,0,0,0,1,No Pedestrian Involved,POINT (-122.471913206 37.731329841),Non-Collision
20134,1.0,Driver,East,Parked,Bicyclist,East,Proceeding Straight,Other,0,1,0,1,No Pedestrian Involved,POINT (-122.423140422 37.764841607),Bicycle
20135,1.0,Driver,South,Other,Unknown,Unknown,Unknown,Hit Object,0,0,0,1,No Pedestrian Involved,POINT (-122.419885084 37.77787326),Fixed Object
20136,1.0,Driver,West,Making Left Turn,Pedestrian,South,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.443686772 37.718868554),Pedestrian
20137,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.472214513 37.778665204),Other Motor Vehicle
20138,1.0,Driver,East,Proceeding Straight,Unknown,Unknown,Unknown,Other,0,0,0,1,No Pedestrian Involved,POINT (-122.427679788 37.768394193),Other Object
20139,1.0,Driver,North,Ran Off Road,Other,Not Stated,Not Stated,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.403221069 37.749479549),Fixed Object
20140,1.0,Driver,East,Proceeding Straight,Driver,East,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.450092302 37.782116604),Other Motor Vehicle
20141,1.0,Driver,West,Making Right Turn,Driver,West,Stopped In Road,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.405563916 37.732462076),Other Motor Vehicle
20142,1.0,Driver,West,Proceeding Straight,Driver,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.399763353 37.792257948),Motor Vehicle on Other Roadway
20143,1.0,Driver,Not Stated,Other,Driver,South,Proceeding Straight,Other,0,0,0,1,No Pedestrian Involved,POINT (-122.496283813 37.760850433),Other Motor Vehicle
20144,1.0,Driver,South,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.419048779 37.799198438),Other Motor Vehicle
20145,1.0,Driver,West,Proceeding Straight,Driver,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.417501463 37.776540894),Other Motor Vehicle
20146,1.0,Driver,North,Making Left Turn,Driver,West,Proceeding Straight,Broadside,1,0,0,1,Not in Road,POINT (-122.472479119 37.74319073),Other Motor Vehicle
20147,1.0,Bicyclist,East,Proceeding Straight,Driver,South,Stopped In Road,Other,0,1,0,1,No Pedestrian Involved,POINT (-122.413472325 37.782868677),Bicycle
20148,1.0,Driver,East,Proceeding Straight,Pedestrian,North,Not Stated,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.474213414 37.784371912),Pedestrian
20149,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped In Road,Other,0,0,0,1,No Pedestrian Involved,POINT (-122.47467711 37.719574774),Other Motor Vehicle
20150,1.0,Pedestrian,South,Proceeding Straight,Driver,West,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,"In Road, Including Shoulder",POINT (-122.410175573 37.782265171),Pedestrian
20151,1.0,Driver,North,Making Right Turn,Pedestrian,East,Other,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.409406758 37.777992824),Pedestrian
20152,1.0,Driver,West,Proceeding Straight,Unknown,Unknown,Unknown,Overturned,0,0,0,1,No Pedestrian Involved,POINT (-122.382654564 37.738747054),Other Object
20153,1.0,Driver,West,Making Left Turn,Driver,East,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.410310841 37.806027718),Other Motor Vehicle
20154,1.0,Not Stated,North,Changing Lanes,Driver,North,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.414647999 37.78573483),Other Motor Vehicle
20155,1.0,Pedestrian,North,Proceeding Straight,Driver,East,Not Stated,Vehicle/Pedestrian,1,0,0,1,Crossing Not in Crosswalk,POINT (-122.456247406 37.710247134),Pedestrian
20156,1.0,Bicyclist,North,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.417658993 37.755502498),Bicycle
20157,1.0,Pedestrian,South,Other,Driver,West,Entering Traffic,Vehicle/Pedestrian,1,0,0,1,Crossing Not in Crosswalk,POINT (-122.401637616 37.792018325),Pedestrian
20158,1.0,Bicyclist,East,Proceeding Straight,Unknown,Unknown,Unknown,Hit Object,0,0,0,0,No Pedestrian Involved,POINT (-122.42695099 37.742071691),Non-Collision
20159,,Driver,West,Making Left Turn,Driver,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.445902366 37.772995406),Other Motor Vehicle
20160,1.0,Driver,East,Making Left Turn,Pedestrian,West,Other,Vehicle/Pedestrian,1,0,0,1,"In Road, Including Shoulder",POINT (-122.410486689 37.765605839),Pedestrian
20161,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.409245443 37.781398134),Other Motor Vehicle
20162,1.0,Driver,East,Proceeding Straight,Unknown,Unknown,Unknown,Hit Object,0,0,0,1,No Pedestrian Involved,POINT (-122.399148598 37.791016649),Fixed Object
20163,1.0,Driver,North,Proceeding Straight,Driver,North,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.403537013 37.74812702),Other Motor Vehicle
20164,1.0,Pedestrian,West,Entering Traffic,Driver,North,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.410951618 37.784141012),Pedestrian
20165,1.0,Bicyclist,South,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.406295965 37.775514154),Bicycle
20166,1.0,Driver,West,Making Left Turn,Parked Vehicle,Not Stated,Not Stated,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.369707641 37.829339851),Fixed Object
20167,1.0,Driver,South,Proceeding Straight,Unknown,Unknown,Unknown,Not Stated,0,0,0,1,No Pedestrian Involved,POINT (-122.393355125 37.775787315),Other Object
20168,1.0,Driver,East,Making Left Turn,Driver,West,Proceeding Straight,Broadside,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.452895267 37.758062632),Other Motor Vehicle
20169,1.0,Driver,East,Proceeding Straight,Driver,South,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.410497553 37.806962911),Other Motor Vehicle
20170,1.0,Driver,North,Entering Traffic,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.45454674 37.710207254),Other Motor Vehicle
20171,,Pedestrian,North,Not Stated,Driver,West,Not Stated,Vehicle/Pedestrian,1,0,0,1,Not Stated,POINT (-122.423641307 37.759967376),Pedestrian
20172,1.0,Driver,East,Proceeding Straight,Driver,East,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.463030028 37.711422542),Other Motor Vehicle
20173,1.0,Driver,West,Making Right Turn,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.424299263 37.767342234),Other Motor Vehicle
20174,1.0,Bicyclist,West,Entering Traffic,Driver,West,Proceeding Straight,Sideswipe,0,1,0,1,No Pedestrian Involved,POINT (-122.40856857 37.732766585),Bicycle
20175,,Driver,North,Not Stated,Driver,West,Not Stated,Not Stated,1,0,0,1,Not Stated,POINT (-122.442370191 37.798986579),Not Stated
20176,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.433419948 37.729712003),Other Motor Vehicle
20177,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.400228667 37.713367053),Other Motor Vehicle
20178,1.0,Bicyclist,East,Proceeding Straight,Parked Vehicle,East,Parked,Sideswipe,0,0,0,0,No Pedestrian Involved,POINT (-122.413253169 37.750943108),Parked Motor Vehicle
20179,1.0,Driver,East,Making Right Turn,Pedestrian,East,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.400503096 37.787450499),Pedestrian
20180,1.0,Driver,South,Proceeding Straight,Pedestrian,East,Not Stated,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.422312068 37.77361913),Pedestrian
20181,1.0,Driver,West,Proceeding Straight,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.424459208 37.744635998),Other Motor Vehicle
20182,1.0,Driver,West,Proceeding Straight,Driver,West,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.469365955 37.780850766),Other Motor Vehicle
20183,1.0,Driver,North,Changing Lanes,Driver,North,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.475944436 37.748294097),Other Motor Vehicle
20184,1.0,Driver,North,Crossed Into Opposing Lane - Unplanned,Driver,South,Proceeding Straight,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.403000677 37.7261908),Other Motor Vehicle
20185,1.0,Driver,East,Making Right Turn,Bicyclist,South,Proceeding Straight,Broadside,0,1,0,1,No Pedestrian Involved,POINT (-122.420812136 37.753703094),Bicycle
20186,1.0,Driver,East,Making Left Turn,Bicyclist,West,Proceeding Straight,Sideswipe,0,1,0,1,No Pedestrian Involved,POINT (-122.419668973 37.765051337),Bicycle
20187,,Driver,North,Proceeding Straight,Driver,West,Proceeding Straight,Not Stated,0,0,0,1,No Pedestrian Involved,POINT (-122.493668152 37.738519208),Motor Vehicle on Other Roadway
20188,1.0,Driver,East,Making Left Turn,Driver,West,Proceeding Straight,Head-On,0,0,0,1,No Pedestrian Involved,POINT (-122.423466053 37.804354925),Other Motor Vehicle
20189,1.0,Driver,West,Proceeding Straight,Driver,West,Changing Lanes,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.489835718 37.772311966),Other Motor Vehicle
20190,1.0,Driver,South,Proceeding Straight,Pedestrian,Not Stated,Stopped In Road,Sideswipe,1,0,0,1,"In Road, Including Shoulder",POINT (-122.41982245 37.786306394),Pedestrian
20191,1.0,Driver,East,Making Left Turn,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.413385237 37.769502005),Other Motor Vehicle
20192,1.0,Driver,West,Making Left Turn,Driver,East,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.472322355 37.721623768),Other Motor Vehicle
20193,1.0,Driver,South,Making Left Turn,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.424384864 37.743838216),Other Motor Vehicle
20194,1.0,Driver,North,Proceeding Straight,Parked Vehicle,Not Stated,Parked,Rear End,1,0,0,1,Not in Road,POINT (-122.427616375 37.73302651),Parked Motor Vehicle
20195,1.0,Driver,East,Proceeding Straight,Parked Vehicle,West,Not Stated,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.429724811 37.741903595),Parked Motor Vehicle
20196,1.0,Driver,East,Proceeding Straight,Driver,East,Stopped,Not Stated,0,0,0,1,No Pedestrian Involved,POINT (-122.438773338 37.7882784),Other Motor Vehicle
20197,2.0,Driver,North,Stopped In Road,Driver,North,Proceeding Straight,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.41940755 37.771521993),Other Motor Vehicle
20198,1.0,Driver,North,Making Left Turn,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.483451917 37.746448816),Other Motor Vehicle
20199,1.0,Driver,West,Proceeding Straight,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.456847951 37.744807585),Other Motor Vehicle
20200,1.0,Driver,North,Proceeding Straight,Driver,North,Stopped,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.484595238 37.778165835),Other Motor Vehicle
20201,1.0,Driver,South,Ran Off Road,Unknown,Unknown,Unknown,Hit Object,0,0,0,1,No Pedestrian Involved,POINT (-122.479201883 37.772086083),Fixed Object
20202,1.0,Driver,North,Making Right Turn,Pedestrian,West,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.437694705 37.79963393),Pedestrian
20203,1.0,Driver,East,Proceeding Straight,Driver,North,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.420759893 37.774294397),Other Motor Vehicle
20204,1.0,Driver,East,Proceeding Straight,Unknown,Unknown,Unknown,Hit Object,0,0,0,1,No Pedestrian Involved,,Fixed Object
20205,1.0,Bicyclist,East,Proceeding Straight,Bicyclist,South,Proceeding Straight,Head-On,0,0,0,0,No Pedestrian Involved,POINT (-122.404010426 37.769771794),Animal
20206,1.0,Driver,South,Slowing/Stopping,Driver,South,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,,Other Motor Vehicle
20207,1.0,Driver,North,Proceeding Straight,Driver,West,Proceeding Straight,Broadside,0,0,0,1,No Pedestrian Involved,POINT (-122.494166943 37.745975371),Other Motor Vehicle
20208,1.0,Driver,South,Parked,Bicyclist,South,Proceeding Straight,Hit Object,0,1,0,1,No Pedestrian Involved,POINT (-122.399950943 37.786991623),Bicycle
20209,,Pedestrian,South,Not Stated,Driver,East,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing Not in Crosswalk,POINT (-122.400789193 37.712016314),Pedestrian
20210,1.0,Driver,North,Changing Lanes,Driver,East,Proceeding Straight,Sideswipe,0,0,0,1,No Pedestrian Involved,POINT (-122.41885225 37.783143155),Other Motor Vehicle
20211,1.0,Pedestrian,East,Not Stated,Driver,South,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.475221952 37.721057296),Pedestrian
20212,1.0,Driver,East,Proceeding Straight,Driver,East,Stopped In Road,Rear End,0,0,0,1,No Pedestrian Involved,POINT (-122.459999658 37.781213478),Other Motor Vehicle
20213,,Pedestrian,Not Stated,Not Stated,Unknown,Unknown,Unknown,Not Stated,1,0,0,0,Not Stated,POINT (-122.398902236 37.744184022),Pedestrian
20214,1.0,Driver,North,Making Left Turn,Pedestrian,South,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.405454075 37.789624561),Pedestrian
20215,1.0,Driver,East,Making Left Turn,Unknown,Unknown,Unknown,Hit Object,0,0,0,1,No Pedestrian Involved,POINT (-122.482301871 37.719083915),Fixed Object
20216,,Driver,South,Making Right Turn,Pedestrian,West,Proceeding Straight,Vehicle/Pedestrian,1,0,0,1,Crossing in Crosswalk at Intersection,POINT (-122.433623591 37.726236244),Not Stated
